0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Data period: 20250522_075234-20250522_134223
Timestamp	Time [s]	Setpoint	t_liq_in [C]	t_liq_out [C]	t_air_in_pt100 [C]	t_air_out_pt100 [C]	t_air_fan_pt100 [C]	flow_liq [L/min]	dP_air [Pa]	dp_liq [mbar]	p_atm [mbar]	rh_air [%]	dP_nozzle [Pa]	t_air_in [C]	t_air_out [C]	T_5 [K]	P_atm [Pa]	P_s5 [Pa]	P_s6 [Pa]	dT_air [K]	dT_liq [K]	alpha	beta	gamma	Y_squared	Y	rho_5 [kg/m3]	n_nozzle	C_nozzle	A_nozzle [m2]	Q [m3/s]
20250522_075236.708	2E-07	1	84.33	66.988	6.803	56.107	23.682	128.228787491137	178.528049634902	47.2798166466073	987.623223755332	6.67721237139725	212.721042262078																		
20250522_075237.761	1.0449136	1	84.35	66.936	6.799	56.095	23.674	128.050287522001	179.582689665427	47.2867541289425	987.645416315013	6.67721237139725	213.926052674374																		
20250522_075238.755	2.045009	1	84.411	66.878	6.799	56.09	23.672	127.606824077006	179.721517278513	47.1618169470708	987.62599782524	6.67721237139725	213.995270273724																		
20250522_075239.759	3.0450575	1	84.484	66.792	6.8	56.087	23.698	128.252495380169	180.94272541264	47.2728791642721	987.614901545696	6.67691864541948	215.324995750794																		
20250522_075240.754	4.0451224	1	84.609	66.722	6.803	56.09	23.749	128.198807301304	181.900273519473	47.4394412401657	987.623223755332	6.67735857580769	216.308383096905																		
20250522_075241.756	5.0451797	1	84.777	66.655	6.801	56.093	23.814	128.070510835404	181.317347525074	47.5574409397198	987.567717368662	6.67721237139725	215.421900282605																		
20250522_075242.761	6.0452486	1	85.039	66.609	6.802	56.098	23.886	127.745581212584	180.137875157209	47.5505034573834	987.578813647198	6.67691864541948	213.80146098608																		
20250522_075243.760	7.0454202	1	85.376	66.586	6.801	56.098	23.956	128.141634586527	179.291289129282	47.6130032982518	987.5926839957	6.67721237139725	212.277924402463																		
20250522_075244.755	8.0455654	1	85.594	66.577	6.803	56.098	24.02	128.569060523056	180.248837280128	47.6060658159154	987.576039577541	6.67706484982994	213.468966991609																		
20250522_075245.757	9.0457667	1	85.666	66.589	6.806	56.101	24.096	127.940820378284	179.957436749387	47.6199407805885	987.564943299065	6.67735857580769	213.330531732058																		
20250522_075246.760	10.0461537	1	85.695	66.635	6.807	56.11	24.178	128.74058421622	179.88808542204	47.7310029978169	987.581587716869	6.67706484982994	213.261189380187																		
20250522_075247.762	11.0462623	1	85.724	66.71	6.809	56.119	24.262	128.486083120467	180.262707545469	47.5366284927111	987.570491438274	6.67706484982994	213.662901046174																		
20250522_075248.762	12.0463638	1	85.689	66.815	6.809	56.127	24.348	128.887012342753	180.137875157209	47.4463787225015	987.576039577541	6.67691864541948	213.496654041716																		
20250522_075249.758	13.0464434	1	85.623	66.925	6.814	56.139	24.423	127.631925946002	179.652165950711	47.5991283335788	987.562169229483	6.67691864541948	212.485577457437																		
20250522_075250.762	14.0465588	1	85.617	67.037	6.813	56.142	24.493	127.908046139857	179.624425419552	47.6893156039548	987.545499820685	6.67677244100904	212.139364297134																		
20250522_075251.757	15.0466368	1	85.626	67.13	6.811	56.144	24.554	126.86701338295	182.316506415581	47.6060658159154	987.539951681744	6.67706484982994	216.197510420707																		
20250522_075252.761	16.0466853	1	85.559	67.211	6.813	56.142	24.595	128.521644871835	185.896908849939	47.6476907099345	987.531629473443	6.67691864541948	222.250221550273																		
20250522_075253.755	17.046796	1	85.347	67.266	6.812	56.133	24.634	128.068420067683	191.378411442361	47.626878262925	987.534403542861	6.67677244100904	229.798610012629																		
20250522_075254.757	18.0468377	1	85.065	67.283	6.81	56.119	24.661	128.154185462787	196.318598224236	47.6199407805885	987.534403542861	6.67648003218813	237.070088471533																		
20250522_075255.763	19.0469497	1	84.931	67.266	6.807	56.093	24.664	128.746862760797	204.020464897218	47.717128033143	987.495541580731	6.67765098462859	247.762410187578																		
20250522_075256.754	20.0470445	1	84.879	67.194	6.805	56.052	24.658	128.139537541534	219.382582539364	47.8698151444015	987.481671234823	6.67808959785995	269.769965568206																		
20250522_075257.758	21.0471068	1	84.809	67.078	6.8	55.989	24.666	128.746862760797	242.571509177454	47.9322524854395	987.512210987925	6.67808959785995	304.255691316186																		
20250522_075258.763	22.047233	1	84.664	66.887	6.801	55.905	24.663	128.16882710358	264.455744286585	48.0850020965566	987.526081334649	6.6779433934495	338.781886821413																		
20250522_075259.763	23.0474096	1	84.684	66.598	6.8	55.81	24.638	128.374519354901	276.792627011273	48.2029392963106	987.523307265275	6.67779718903905	358.862970153042																		
20250522_075300.754	24.0475569	1	84.696	66.204	6.802	55.715	24.599	127.730939517386	281.830018588492	48.1821268492948	987.509436918625	6.6779433934495	368.10050403405																		
20250522_075301.758	25.0476156	1	84.766	65.77	6.801	55.608	24.55	127.884338179132	286.048691352399	48.3626263897891	987.542725751207	6.67838200668086	375.661871486821																		
20250522_075302.754	26.0476952	1	84.844	65.327	6.8	55.513	24.496	128.198807301304	289.323688625536	48.5083760187605	987.509436918625	6.67823580227041	381.062892058906																		
20250522_075303.759	27.0477399	1	84.954	64.922	6.8	55.41	24.444	127.857145594163	292.210194425925	48.57775084216	987.523307265275	6.6779433934495	385.563683502911																		
20250522_075304.761	28.0477913	1	85.024	64.566	6.798	55.303	24.39	128.03355509761	295.693369406589	48.4806260894016	987.509436918625	6.67779718903905	389.953726189178																		
20250522_075305.756	29.0478577	1	85.033	64.242	6.797	55.199	24.34	127.662603210105	299.245895146648	48.3765013544678	987.5732655079	6.67750478021814	394.03898995067																		
20250522_075306.759	30.0478961	1	85.015	63.985	6.793	55.098	24.285	128.494452439011	303.644878696191	48.4250637308438	987.581587716869	6.67779718903905	400.3678121916																		
20250522_075307.762	31.0479967	1	84.972	63.777	6.792	54.989	24.233	127.901070625442	307.058701486399	48.4250637308438	987.570491438274	6.6779433934495	406.322635006075																		
20250522_075308.755	32.0481149	1	84.983	63.597	6.789	54.888	24.198	128.490961560533	308.724002112651	48.57775084216	987.578813647198	6.67808959785995	410.283149150068																		
20250522_075309.760	33.0481733	1	84.934	63.441	6.789	54.784	24.174	128.153482262153	308.626785645408	48.4111887661647	987.570491438274	6.67838200668086	410.809495952872																		
20250522_075310.763	34.0482247	1	84.832	63.305	6.788	54.678	24.152	128.902350806826	307.697106305271	48.6680006124246	987.5732655079	6.67808959785995	410.117052459329																		
20250522_075311.757	35.0482942	1	84.812	63.198	6.788	54.58	24.156	128.440061275325	306.697950901605	48.7790628297152	987.567717368662	6.6779433934495	409.410767190559																		
20250522_075312.761	36.0484217	1	84.821	63.111	6.79	54.488	24.177	128.027276513715	305.199217744006	48.7998752767379	987.567717368662	6.67765098462859	407.111970533621																		
20250522_075313.764	37.0485152	1	84.87	63.042	6.788	54.392	24.219	127.767895353361	304.241672923323	49.0150622290005	987.628771895163	6.67765098462859	404.72999633792																		
20250522_075314.757	38.0485686	1	84.795	62.987	6.788	54.306	24.256	128.318740570425	303.908537788546	48.8762500823304	987.609353406013	6.78970151793611	403.788278582775																		
20250522_075315.759	39.0486055	1	84.771	62.952	6.787	54.222	24.284	128.813798303017	303.728224959245	48.7374379356709	987.578813647198	6.78970151793611	404.591581827973																		
20250522_075316.763	40.0488038	1	84.896	62.914	6.789	54.133	24.302	127.396942600691	304.01962448612	48.786000312056	987.562169229483	6.78955531352565	404.951584220325																		
20250522_075317.764	41.0488807	1	84.902	62.885	6.788	54.05	24.314	128.007756394174	304.102845791389	48.6957505417862	987.570491438274	6.78999392675701	406.073364490773																		
20250522_075318.757	42.0489234	1	84.957	62.868	6.789	53.963	24.344	127.696074444014	304.741250662784	48.661063130084	987.556621090363	6.79058006155567	406.156413102082																		
20250522_075319.761	43.0489576	1	85.018	62.839	6.791	53.88	24.369	128.143028430782	305.240828395299	48.6888130594458	987.539951681744	6.79145728801838	406.751844053356																		
20250522_075320.764	44.0491705	1	85.1	62.825	6.787	53.805	24.389	127.83483147087	305.75427633776	48.5153135011005	987.581587716869	6.79116487919747	407.347399424217																		
20250522_075321.758	45.049256	1	85.146	62.813	6.787	53.727	24.396	127.487586984426	305.213087961109	48.2862515842178	987.553847020826	6.79072626596612	407.056480137298																		
20250522_075322.761	46.0493388	1	85.018	62.807	6.788	53.649	24.403	127.293050247815	305.698795470153	48.3626263897891	987.537177612295	6.6779433934495	407.998195479961																		
20250522_075323.764	47.0493805	1	85.111	62.79	6.788	53.58	24.406	127.271432941474	306.420296656182	48.5222509834403	987.6010311966	6.67823580227041	408.593750268989																		
20250522_075324.757	48.0494824	1	85.076	62.778	6.79	53.505	24.418	127.16614661793	306.600734428881	48.1751893669561	987.564943299065	6.67779718903905	408.815337480289																		
20250522_075325.760	49.0495278	1	85.108	62.775	6.787	53.442	24.442	127.71560089557	307.849678682501	48.1890643316334	987.545499820685	6.67779718903905	410.684798791074																		
20250522_075326.764	50.0496746	1	85.175	62.77	6.789	53.367	24.47	127.626344265256	307.891289330723	48.2862515842178	987.567717368662	6.79072626596612	410.864861488804																		
20250522_075327.757	51.0497401	1	85.242	62.752	6.788	53.298	24.497	127.417862956655	307.55827918669	48.3765013544678	987.562169229483	6.79087247037657	410.601750474556																		
20250522_075328.760	52.0498532	1	85.245	62.738	6.791	53.243	24.522	127.279105421859	307.141922784629	48.4389386955227	987.570491438274	6.79058006155567	410.103211067459																		
20250522_075329.765	53.049983	1	85.245	62.741	6.794	53.179	24.544	127.079683550252	307.114182351907	48.4667511247221	987.570491438274	6.79028765273477	409.45229138826																		
20250522_075330.758	54.0500548	1	85.312	62.744	6.795	53.122	24.55	127.64308302807	307.23913925589	48.3278764782521	987.520533195915	6.79043385714522	410.283149150068																		
